CustomerID,Gender,Age,SubscriptionType,MonthlyCharges,TenureMonths,NumSupportTickets,AutoRenew,PaymentMethod,Churn
CUST82971,Male,67.55195694274866,Premium,59.29650056594461,5.326229305718146,0.7465178574877323,Yes,DebitCard,Yes
CUST43080,Male,41.72728400402631,Premium,96.43129204787253,42.497916682258854,3.71801141331468,No,CreditCard,Yes
CUST93383,Female,35.48797532451659,Premium,62.595866876126955,2.7931228435390216,1.3208139673726662,Yes,DebitCard,Yes
CUST38584,Female,61.40992728877616,Basic,52.06002147258598,51.37060907101958,0.0,Yes,DebitCard,No
CUST58826,Male,65.43520174193881,Basic,50.24487520471691,40.11773710136545,1.6213808298168078,Yes,DebitCard,Yes
CUST90833,Male,26.7846086800618,Basic,36.41608042548488,36.50153866920081,6.058425928879657,No,PayPal,No
CUST30679,Female,50.531778032064274,Basic,12.4919936871947,12.142926820667054,1.3685620869086685,Yes,PayPal,No
CUST96091,Male,22.272234160373042,Premium,96.20344980342719,64.31057097387004,2.018165794936764,Yes,PayPal,Yes
CUST94615,Female,25.465482221093353,Plus,94.70054255448039,41.31793902631523,3.3565368821870383,Yes,CreditCard,Yes
CUST82334,Male,65.70206249765131,Plus,25.06791017395319,10.418122284814324,0.0,No,DebitCard,No
CUST16452,Male,25.531970638170314,Plus,89.51438985284453,53.47342863012145,1.8159045655491508,No,CreditCard,Yes
CUST83789,Female,22.186901006456306,Premium,94.8733769404466,65.78412355420545,0.9478965547444813,Yes,DebitCard,No
CUST28956,Female,63.560533064343524,Basic,44.72309319173626,51.818381563349796,0.09043729807715828,Yes,CreditCard,No
CUST79797,Female,24.496083731524458,Plus,48.25039378913617,49.70463644482644,2.023114891627667,Yes,DebitCard,Yes
CUST49309,Male,36.26653706956568,Basic,76.69662462627842,60.78313598277625,0.0,Yes,DebitCard,Yes
CUST90243,Male,68.38181881962892,Plus,88.60430988792791,10.655066570568831,2.06106040327683,Yes,CreditCard,No
CUST97416,Female,30.214900225847952,Premium,12.149534861291675,11.639806714902049,3.802296872336662,No,PayPal,Yes
CUST94174,Male,57.54010649649376,Basic,35.145647910134436,22.10941280016919,3.660441484038215,No,DebitCard,No
CUST50439,Male,65.59197523052573,Basic,22.78357363786623,3.478350309294695,0.0,No,PayPal,No
CUST46381,Female,58.38767914695035,Plus,16.830629559230356,23.970994577637285,0.0,Yes,CreditCard,Yes
CUST39010,Female,50.86543083160096,Basic,17.789156211323167,20.32528795899738,0.0,No,CreditCard,No
CUST23401,Female,36.09864764912103,Premium,40.95523316781589,70.08430338459162,0.0,Yes,PayPal,No
CUST98267,Male,19.885521049508057,Plus,97.7497712208316,65.80422335398531,1.8853074551942113,Yes,CreditCard,No
CUST10785,Female,29.357581530927,Basic,92.13029299531325,25.439406706087812,2.3652926035219464,No,CreditCard,No
CUST65103,Female,36.63594350200524,Basic,63.032834270493176,35.45388770632046,0.0,No,CreditCard,Yes
CUST65026,Female,23.557973878004226,Premium,51.42302193411741,29.832740966103838,0.5723807174552684,Yes,CreditCard,No
CUST93212,Female,54.341620074793106,Plus,85.47249402004958,49.53411865429421,2.424338778479571,No,CreditCard,No
CUST67624,Female,52.80725111865102,Plus,48.949083032229964,61.25148510061714,0.0,No,CreditCard,Yes
CUST72320,Male,45.07174501938105,Basic,80.5826562166365,22.16080451880384,0.3862579093459645,No,PayPal,Yes
CUST54309,Female,41.563676193896825,Premium,48.82563662540847,7.309049879719963,0.0,No,PayPal,No
CUST19551,Female,18.339775482351808,Plus,38.17557284741736,45.867700171885296,0.0,No,CreditCard,Yes
CUST77919,Male,60.36702592884561,Basic,10.996685330670694,40.05872344295742,0.0,No,DebitCard,Yes
CUST69430,Male,48.3631248445634,Plus,53.76160067589206,24.636438497315783,0.0,No,DebitCard,Yes
CUST45126,Male,38.62897091486621,Premium,67.92145322859955,49.31332568955749,0.0,Yes,DebitCard,No
CUST56463,Male,42.38242104325885,Basic,41.590838587658475,35.57166513368221,2.315317753786908,No,DebitCard,No
CUST90934,Male,54.62855927145816,Premium,28.930159834366556,8.024447737785481,3.436494334134501,Yes,PayPal,No
CUST52211,Female,68.81449135081085,Basic,64.64371630757731,66.68814249593403,3.9151308552142225,No,PayPal,Yes
CUST27786,Female,25.481445422079602,Premium,88.48592882944044,54.3316717213937,0.0,Yes,PayPal,No
CUST77941,Male,39.549897469803376,Premium,67.85031496834527,51.11601793942862,0.0,Yes,CreditCard,No
CUST12871,Male,48.369561328345824,Basic,12.775774535614492,54.94599335285053,0.3706891246322932,Yes,PayPal,No
CUST10307,Female,37.948151819016275,Premium,20.419235568438765,67.40788996255964,2.158661294375748,Yes,DebitCard,Yes
CUST15901,Male,55.04039824303963,Basic,40.480552757217616,48.521363008318914,8.923056727929463,No,DebitCard,Yes
CUST68900,Female,65.48911981026528,Basic,68.02109723123387,26.42887003913417,1.0017030093910777,No,DebitCard,Yes
CUST96948,Male,38.50536683093508,Basic,74.70459895378566,16.8762823014377,3.530804082574621,Yes,PayPal,No
CUST39862,Female,35.54502740315054,Premium,30.34925315205555,50.285858062689044,0.0,Yes,PayPal,No
CUST91673,Male,68.22904696307432,Basic,94.47292197590241,22.709505948613987,2.6264921720656993,Yes,CreditCard,Yes
CUST12626,Male,42.806922513547434,Basic,58.130698884774105,22.258760946273856,2.592552793859447,No,PayPal,No
CUST91500,Male,50.29711339887536,Plus,18.263012183913666,69.59286284370782,6.270692257519663,Yes,DebitCard,No
CUST36726,Male,58.70098708825072,Basic,45.63450824313382,11.53226109771667,0.0,No,PayPal,Yes
CUST42947,Female,67.27023564471773,Plus,39.06998975533788,36.117984622750114,0.0,Yes,PayPal,Yes
CUST12939,Female,21.423748021226313,Premium,98.17721367906208,5.338601378916491,0.0,No,CreditCard,Yes
CUST88951,Female,66.51658450391285,Basic,42.36163931492359,54.31331408329593,2.691282846945213,Yes,PayPal,Yes
CUST84016,Female,65.94548100030374,Plus,56.10782440911252,67.66760510081153,3.4366962964934062,No,DebitCard,Yes
CUST55867,Male,57.895711558115764,Basic,18.31454752410439,69.20981953285452,0.0,Yes,DebitCard,No
CUST87491,Female,44.06835607389397,Basic,64.24521609476469,29.003829609742077,3.2988318437990927,Yes,DebitCard,No
CUST32252,Female,68.41475870408225,Premium,34.88438824172293,38.85624137131555,0.9397767103748188,Yes,CreditCard,Yes
CUST36639,Female,36.18088381090118,Basic,70.89132202261739,39.16205603446361,4.507919341028968,Yes,DebitCard,No
CUST94791,Male,29.92872716518187,Basic,94.42968266073927,11.969120689059709,5.639578706357033,Yes,DebitCard,No
CUST72718,Male,58.28911769068012,Basic,52.92065344382943,65.73777375604072,0.00930144415593226,No,CreditCard,Yes
CUST58266,Female,54.87363952062753,Basic,85.20833550797775,44.091484511818805,2.096254325153602,No,DebitCard,Yes
CUST86856,Female,47.301063894169395,Plus,50.452557118825865,64.09051907385573,2.0367725550590134,No,DebitCard,No
CUST16285,Male,62.05044752851703,Basic,90.32287179420325,52.8062637033057,0.6468691876580435,Yes,CreditCard,Yes
CUST60405,Female,20.380835608949102,Premium,77.65932425127096,44.5206782386388,5.464223613584589,Yes,DebitCard,Yes
CUST53157,Male,16.907515316934923,Basic,72.23149179496285,14.50243822405128,0.0,No,DebitCard,No
CUST13394,Female,40.4569627294966,Basic,48.637487199105344,26.466457145063053,4.21882498381229,Yes,DebitCard,No
CUST39287,Male,57.50006102981032,Premium,92.70205216444427,48.85305809365164,0.0,Yes,PayPal,Yes
CUST96245,Male,53.96426992201398,Basic,67.32569983100667,44.22667451158797,0.0,Yes,PayPal,Yes
CUST51228,Male,23.973017429539382,Basic,37.7762122488219,49.799537320499596,0.0,No,DebitCard,Yes
CUST58658,Female,38.119818680060305,Plus,89.65845930612477,51.18026150692409,2.353180555466146,No,DebitCard,No
CUST40576,Male,24.278483124984824,Basic,40.505087645445045,45.66147461621574,4.475658451884724,No,PayPal,Yes
CUST17646,Male,40.01463470903801,Plus,29.924481548195445,22.847649919268562,0.0,Yes,DebitCard,Yes
CUST99801,Male,66.89745327276356,Premium,61.84124334560588,23.63749890076312,3.649454379406543,No,CreditCard,Yes
CUST28817,Female,45.75359821232321,Premium,52.082809733717696,48.93085140043606,2.699773665767263,No,CreditCard,Yes
CUST34322,Female,25.843535223279268,Plus,59.261755150917125,20.351597445314614,2.084588897447629,Yes,PayPal,No
CUST80292,Female,45.462954258130566,Basic,53.304327676058165,63.250396169025514,0.0,No,PayPal,Yes
CUST30170,Male,37.46500106332002,Premium,55.371101104077454,55.744633307184976,0.36589393643106194,No,PayPal,No
CUST19745,Female,53.395327838702755,Premium,96.10172643361206,27.362814071622676,1.3015770147283785,No,PayPal,Yes
CUST27888,Female,44.934112480490846,Plus,38.727197628813556,3.2599621665612273,1.586586400186565,Yes,DebitCard,No
CUST93424,Male,28.62368278401712,Basic,21.231216181028923,53.878863733865124,0.983826890574768,No,DebitCard,Yes
CUST83711,Female,67.31516535125361,Basic,66.74325692961298,27.678667506742542,2.933735981943522,No,PayPal,Yes
CUST63525,Male,65.6759937754976,Premium,60.79440666488709,40.058750806507675,1.2632228735529352,No,CreditCard,Yes
CUST81194,Male,65.62311932610382,Basic,73.88807062294308,10.349071935045398,0.0,No,DebitCard,Yes
CUST79392,Male,66.89906783244982,Plus,50.94494572351543,41.611330185925645,1.1957725509530268,Yes,CreditCard,Yes
CUST22027,Female,64.57300871426516,Plus,16.651261216541602,16.71226580877404,3.430329726145824,No,PayPal,No
CUST80211,Male,53.75132229906605,Premium,95.55225659182243,45.21893664267765,3.631790877962181,No,CreditCard,Yes
CUST51113,Male,35.88930171627179,Plus,64.38610628488489,36.088178209309646,2.544012503564259,Yes,CreditCard,Yes
CUST25164,Female,20.08512978231958,Basic,36.21907734282131,57.50254455995932,1.1953957089457061,No,CreditCard,No
CUST19628,Female,27.165989289172305,Plus,87.76226135186538,39.013287951346676,5.118280656737859,Yes,DebitCard,Yes
CUST85210,Male,27.599897980025794,Plus,56.077378438357854,37.44243663331096,0.0,No,PayPal,Yes
CUST30403,Male,42.784079189508795,Plus,36.607793513721546,0.47564726568133375,0.0,Yes,PayPal,No
CUST30668,Female,37.24123049904648,Premium,24.28994845986905,58.00706673249052,0.5262168604817421,No,CreditCard,Yes
CUST40283,Male,25.965734711942616,Premium,36.21182685202793,38.41704555350016,0.1715443646451993,No,DebitCard,Yes
CUST47361,Female,25.369803725296045,Plus,85.19594401518243,40.725264547956925,4.870713323632991,Yes,DebitCard,No
CUST71892,Male,64.54024223121296,Premium,88.7254334630707,54.930615776597534,1.7086194363836031,No,CreditCard,No
CUST81512,Female,24.241216680870135,Plus,63.33887775800761,19.185188747563924,0.0,Yes,DebitCard,Yes
CUST25889,Male,61.37987516905388,Plus,72.1535938087827,58.72044831262224,5.456399899183485,Yes,PayPal,Yes
CUST95066,Male,48.63045521846193,Plus,31.706352534459377,59.439903771797646,1.6970902684984144,No,DebitCard,Yes
CUST24102,Female,58.99461263693615,Plus,36.46201696801411,12.288986514609045,0.6017926050231766,No,CreditCard,No
CUST15126,Female,62.22380297878227,Plus,51.77395591289248,25.57281718815841,2.9204711486893147,Yes,PayPal,Yes
CUST47878,Female,46.70110655887714,Plus,55.828527051479526,23.65967131487576,0.5678369258872025,No,CreditCard,No
CUST47404,Male,18.871949621913387,Plus,52.013264994539014,62.00214045149647,1.6199574480902155,No,PayPal,Yes
CUST84481,Female,46.79990706303182,Premium,18.259279572977427,12.980456876705132,3.1181613721613646,Yes,PayPal,Yes
CUST13763,Male,59.537989016843966,Plus,25.89878071911737,32.61689603323111,0.0,No,PayPal,No
CUST32581,Female,22.74099349779511,Basic,89.56406238795621,12.668153270649382,2.7390153609292773,Yes,PayPal,Yes
CUST31111,Female,32.25657730545142,Basic,93.14097178847825,60.05906335083032,0.0,No,DebitCard,Yes
CUST46998,Male,51.93395494011017,Premium,16.355897686054426,39.5664605624555,5.277467889749989,Yes,DebitCard,Yes
CUST50211,Male,14.17849919739366,Plus,33.52051607115871,20.255581242986825,0.0,No,CreditCard,No
CUST20005,Male,21.11107549099479,Premium,18.318902972829203,35.21664414200258,4.96317235480584,Yes,DebitCard,Yes
CUST56440,Female,33.5496199275679,Plus,89.43471199282843,1.4668391364209126,2.8263214883309473,Yes,DebitCard,Yes
CUST94416,Male,60.67588948411343,Premium,59.5202239491207,57.80612030337995,2.5189946213861054,Yes,CreditCard,No
CUST19876,Male,43.42199922432903,Plus,42.04842483521406,18.49646288702588,0.0,Yes,CreditCard,No
CUST79707,Female,52.1293881806708,Basic,39.39668162329701,70.38247812992431,0.0,Yes,CreditCard,Yes
CUST37605,Male,15.595992744052051,Premium,76.25290226666132,39.879726108021764,2.571337173077044,Yes,DebitCard,Yes
CUST86244,Male,28.940250611349956,Plus,87.29299446814468,37.939094066409815,2.7502163571969893,Yes,CreditCard,No
CUST24445,Male,42.61418178162135,Basic,85.30210058182321,30.907074886879023,2.9541178702291653,No,PayPal,No
CUST10908,Male,60.419312248914814,Premium,96.00139166643423,52.19513461003571,0.0,Yes,PayPal,No
CUST52753,Female,47.469470613277856,Plus,86.92975059920073,23.100597322232552,0.0,Yes,DebitCard,No
CUST95104,Female,62.074269562186394,Premium,72.771861768654,51.1216801160333,2.468613371383861,No,CreditCard,No
CUST98477,Male,49.61693803977923,Basic,99.76021524967805,7.151975816256998,0.6397528734956177,No,CreditCard,Yes
CUST45425,Female,32.21096259011775,Premium,57.84247053404184,52.89212443104782,1.4694237956942076,No,CreditCard,No
CUST17756,Female,54.25460199818147,Premium,68.65649340213366,5.38777195203108,5.472851213203552,Yes,CreditCard,No
CUST31262,Male,72.3662591617984,Premium,11.85810915232634,49.29773059949419,0.4796210488547453,Yes,DebitCard,No
CUST70990,Female,19.60834691596478,Basic,64.55005500740432,0.8638404328669056,3.68059591554932,Yes,CreditCard,Yes
CUST24420,Male,68.5351186871122,Plus,90.10918772654577,61.746365097963654,0.0,No,PayPal,No
CUST20598,Male,38.52222225324176,Premium,23.682859190551305,20.63626583439406,1.2587264784046381,No,DebitCard,Yes
CUST19538,Male,31.249383409104524,Plus,93.71269248171197,10.707458764917005,6.551268732310698,Yes,CreditCard,No
CUST99902,Female,50.67375004195152,Basic,69.68197456150408,45.61735207465675,0.0,No,CreditCard,Yes
CUST16941,Female,55.59660836342992,Basic,46.49401127642544,47.16365673241606,4.3101622072918495,Yes,DebitCard,Yes
CUST16755,Female,28.728536460065,Basic,29.12731518600581,65.69172195700507,0.0,No,CreditCard,Yes
CUST85635,Male,56.49279391573395,Plus,41.94890672810424,49.36000521222049,1.4394408676079724,Yes,CreditCard,No
CUST77204,Female,41.36939386778439,Premium,76.70198791029371,30.793447168164683,0.0,Yes,DebitCard,No
CUST53864,Male,66.7561780914289,Premium,86.99203523411724,7.961225568929447,0.0,No,PayPal,Yes
CUST20293,Male,68.63559048408474,Basic,74.8320363720466,52.83698356307535,0.0,No,PayPal,No
CUST87879,Female,62.837652154044335,Premium,44.10686170464545,66.94278982513933,5.1938801074157155,No,PayPal,Yes
CUST61441,Female,41.01362938440378,Premium,42.228986087825476,59.713746454611474,1.7403293107388045,No,CreditCard,No
CUST55862,Male,28.112290797368175,Plus,85.83216685665977,56.54717589996208,0.3160812545730749,No,DebitCard,No
CUST98969,Male,32.68257919308941,Premium,84.06365315486188,58.83768806278523,5.511127893205094,Yes,DebitCard,Yes
CUST29115,Male,66.94041369702373,Premium,75.5176606553738,28.821878680413263,0.0,Yes,DebitCard,Yes
CUST20506,Female,58.7440277750827,Plus,17.642407990166202,20.83850374768501,0.25657869790080234,Yes,DebitCard,No
CUST99390,Female,49.62430790873713,Premium,53.96308690973307,46.853421030594895,0.0,Yes,CreditCard,Yes
CUST32522,Female,26.54107439657192,Plus,40.93364048856877,50.70440172959005,0.0,Yes,PayPal,No
CUST21517,Female,19.637947585831455,Basic,43.03619095499349,60.98717026385386,0.6348369552550224,No,DebitCard,No
CUST16746,Male,58.47117234313265,Premium,50.48726729713422,51.052657412925534,4.662121591559204,Yes,DebitCard,No
CUST22990,Female,41.945051197412816,Premium,63.240083783771674,14.509791265890923,1.820397949133662,Yes,PayPal,Yes
CUST45753,Male,66.08152416347629,Plus,57.34024444645862,15.639083069380597,4.573742722938867,Yes,PayPal,Yes
CUST31815,Female,67.73507885889073,Basic,53.295671249048,63.42350334952169,4.882039586352717,Yes,PayPal,No
CUST90417,Male,62.543185830422544,Plus,69.67293180800971,17.29540814978836,0.7122865495205736,Yes,PayPal,No
CUST58537,Female,29.41011529819021,Premium,16.77936730742413,18.74333712867541,3.445086018617721,No,CreditCard,Yes
CUST15120,Male,40.071424276886376,Basic,77.88257760479314,64.35827718787799,4.121827633787789,Yes,CreditCard,Yes
CUST40736,Male,40.40976615382617,Basic,82.45425792656911,25.637447793018964,2.5619320902414584,Yes,DebitCard,No
CUST11955,Male,53.0493871339603,Plus,87.38414751494659,54.04876851368659,2.0966730524254498,Yes,CreditCard,Yes
CUST54445,Female,53.58116406336262,Basic,11.496847960344345,6.91913711835309,0.10799479323599415,Yes,DebitCard,No
CUST19227,Male,64.97175214095857,Plus,18.26280377946854,7.396771658494357,2.2964188506872802,No,DebitCard,Yes
CUST85925,Female,28.883828186063628,Basic,31.707365777794077,64.01580094758367,2.082084042162099,No,CreditCard,No
CUST84579,Male,51.260663270468946,Basic,59.15226011150547,54.86036073072489,3.044493890281424,Yes,DebitCard,No
CUST93449,Female,41.8382099537731,Premium,14.48834298034034,37.548696147320385,5.118238818174694,No,PayPal,No
CUST37441,Female,63.523094297678874,Plus,61.447537870099154,59.965463871526964,4.332611311173252,Yes,CreditCard,Yes
CUST79332,Female,64.08692651123407,Plus,42.5096898836457,28.44555220208884,1.2341190208866673,Yes,PayPal,Yes
CUST71140,Female,30.03249235455176,Basic,51.8366315058005,56.930863986202006,3.0737077918950275,Yes,PayPal,Yes
CUST60720,Female,37.10119282788996,Plus,33.33132700416652,38.712649594614234,0.0,No,DebitCard,Yes
CUST79048,Male,21.487739724630647,Premium,69.78949854939854,46.87856251308207,1.4734513303678594,Yes,CreditCard,Yes
CUST29442,Male,56.86732184786189,Plus,19.26415688543449,21.42952854690817,3.8896442837434746,Yes,DebitCard,Yes
CUST53453,Female,21.451872118507577,Plus,60.216416533005685,9.199325105795587,5.666317245721906,No,PayPal,Yes
CUST60692,Male,51.5319180609564,Premium,64.76551702312099,12.820871584805149,3.0037978719311407,Yes,DebitCard,Yes
CUST28007,Female,32.117302600777364,Premium,9.768381119211824,56.02362438962799,3.498304333150685,No,CreditCard,No
CUST47885,Female,66.76767476006121,Premium,84.2796824329007,33.05584374769838,0.49352262509074657,No,PayPal,No
CUST88517,Female,35.44796695966252,Plus,68.21472872550005,15.491273840917543,1.2020781571775485,Yes,DebitCard,No
CUST60928,Male,46.45863225610587,Basic,85.6138786028328,32.259046210992246,1.4035620135924025,No,DebitCard,No
CUST64221,Male,22.779760063704543,Basic,56.44217136784176,22.06719902896182,3.4808236703610693,Yes,DebitCard,Yes
CUST72710,Male,56.03748549251878,Basic,44.48778062548319,51.562405133893165,3.898911698813695,Yes,DebitCard,No
CUST70018,Male,60.26699362754015,Basic,70.1128676163839,37.02293514683728,0.0,No,DebitCard,No
CUST67153,Female,41.935363205495754,Basic,15.210134764136775,71.67011431029644,4.126366997152526,No,DebitCard,No
CUST33627,Male,30.815911071010568,Basic,79.63428625631616,21.829278331105666,1.9687459971566705,No,PayPal,No
CUST97374,Female,45.39802327991243,Plus,28.431766274058642,48.95224551041065,3.890242909030503,Yes,DebitCard,Yes
CUST23083,Male,17.266246732254455,Basic,34.29306330439646,64.24580064476207,3.3311891823359208,Yes,DebitCard,Yes
CUST81595,Female,69.2298141111273,Plus,16.118109764201566,30.12584769978289,0.13443746889460062,No,CreditCard,Yes
CUST60011,Female,48.98456849129041,Basic,48.8976403356152,43.460262224245916,1.501661001901972,Yes,PayPal,No
CUST32528,Female,56.6693501492574,Premium,69.35451145213891,6.389493788544368,1.59583862936391,Yes,DebitCard,Yes
CUST40477,Female,39.25988816864299,Premium,6.705656807460303,22.087931133835987,0.36193640568040397,No,CreditCard,Yes
CUST27541,Male,51.21936315299991,Plus,58.24271618870305,66.79089524381585,2.5286663939287557,Yes,PayPal,No
CUST57027,Female,33.27524099639432,Premium,58.41166744484522,21.81776933047478,9.450091257065871,Yes,DebitCard,Yes
CUST55595,Female,64.94683730145177,Basic,15.976909465687694,56.01641369324396,0.3039386177363109,No,CreditCard,Yes
CUST37409,Male,42.00915509437814,Premium,19.609940762289945,66.63974325519233,4.707918770978274,Yes,PayPal,Yes
CUST76218,Male,27.110345345484227,Basic,102.88678232119197,49.26216488806324,4.371844742875352,Yes,PayPal,Yes
CUST57734,Female,41.734886573893945,Basic,66.09212741985412,49.717041676382756,5.138595486781184,No,CreditCard,Yes
CUST43062,Male,22.648846123678,Premium,80.37397080345573,61.470529706134116,2.8172630943122994,No,CreditCard,No
CUST56909,Female,63.89241419814114,Premium,43.510603611745736,6.597982663006049,0.0,No,CreditCard,Yes
CUST81232,Female,35.61194442255432,Premium,65.17538292941221,2.1990548983290807,3.778817477104867,Yes,PayPal,Yes
CUST95381,Female,39.6729987974805,Basic,40.148265838760054,34.52026938074789,0.0,Yes,CreditCard,Yes
CUST24865,Female,25.683502371878518,Premium,63.98571330382995,19.175018715995314,4.187851246935999,No,PayPal,No
CUST61109,Male,19.13372887620453,Premium,82.25034868636489,43.69286625148918,0.8200830263837622,No,CreditCard,Yes
CUST39050,Male,41.89172333429305,Premium,88.69242170305014,37.16896061617207,0.0,Yes,PayPal,Yes
CUST27766,Male,34.452558346295426,Premium,32.30145220965319,32.221050208251135,3.4011464078582048,No,DebitCard,No
CUST15402,Male,26.50919472539988,Plus,28.71866633262645,30.057034896344646,0.9198603032156398,No,CreditCard,No
CUST21918,Male,55.8512278434848,Basic,15.869061999945986,42.59135657345218,1.999388350300812,Yes,DebitCard,Yes
CUST31438,Female,52.03515748089989,Plus,44.330830486566256,62.75650093037217,4.501375239703503,No,PayPal,Yes
CUST11634,Female,67.76854155983365,Plus,65.62655958512072,68.78070013787645,0.9866228811823222,Yes,PayPal,Yes
CUST44402,Male,42.74179339499927,Premium,21.155208200935093,38.24964070939254,0.95280383117323,No,PayPal,Yes
CUST49410,Male,68.88445595043179,Basic,26.181921022768574,6.833195600761872,1.734295853449116,No,CreditCard,Yes
CUST83378,Female,52.14201904538289,Basic,59.56668939449272,55.00869260043116,2.4558179968824856,Yes,CreditCard,Yes
CUST37290,Female,30.99572555524992,Plus,23.024517185625843,49.725018083939815,1.6900915352308683,No,PayPal,No
CUST71918,Female,20.361214352392665,Basic,76.47875651864022,57.97715041619303,2.908143199286017,No,PayPal,No
CUST44525,Male,25.430314247491115,Premium,42.27483128307863,69.2978540938759,0.7569226736774918,No,CreditCard,No
CUST79224,Male,41.86940799584325,Premium,78.84085051299908,63.76704041535682,2.811926630286644,Yes,PayPal,Yes
CUST15985,Male,60.38201131670273,Plus,82.40846699541335,56.912790985234246,1.3110720838240373,Yes,CreditCard,Yes
CUST79438,Female,67.71779881755236,Plus,51.12308866914781,66.29979598965883,0.0,No,DebitCard,No
CUST99737,Male,50.79849577540919,Basic,33.254669419774515,18.19544524622205,0.0,No,CreditCard,No
CUST51587,Male,56.47754516422432,Premium,49.364418058884546,22.91727232879629,0.23315704324760522,Yes,DebitCard,No
CUST56305,Male,40.40549675936604,Premium,41.23348622042665,16.14138007227449,2.7066365930394634,Yes,DebitCard,Yes
CUST39656,Female,41.579516124035855,Plus,80.51474445631807,59.90392265230019,0.0,Yes,DebitCard,No
CUST69513,Male,36.87026529634438,Basic,26.523282864900853,59.88333779283958,4.052852921735848,Yes,CreditCard,No
CUST46051,Female,43.29183212257078,Plus,53.512363359769196,10.011520032827004,1.3001979127050396,No,PayPal,Yes
CUST11031,Male,64.27886681792305,Plus,72.19553231902562,51.857374031985344,0.0,No,PayPal,Yes
CUST23972,Male,28.985195684521223,Basic,65.9382238097571,62.65312440089378,4.697749061658396,No,CreditCard,Yes
CUST19637,Female,18.970655386759155,Plus,82.70891485340483,12.142675300464175,4.852061189010965,No,DebitCard,No
CUST28589,Male,51.10321044675644,Basic,43.132046063860855,50.3862481614766,4.401348193724259,No,CreditCard,Yes
CUST33966,Male,17.05670301292825,Basic,84.50294222704547,3.063647938918166,0.13343641196227662,Yes,CreditCard,No
CUST50261,Male,22.339491150443557,Basic,18.936428202893488,42.95744841629599,0.9792149953049762,Yes,CreditCard,Yes
CUST19551,Female,61.32392907017286,Plus,20.414995618413332,9.778344890560135,2.759114729017776,No,CreditCard,Yes
CUST21390,Male,66.47306472024182,Basic,18.26273515499649,45.79372544624335,1.3215200764113393,Yes,CreditCard,Yes
CUST81677,Male,41.189259137419036,Premium,74.2299760838745,52.55167075070868,0.5703930206845964,No,DebitCard,Yes
CUST54129,Female,50.79274648242358,Basic,39.368397695040514,37.51203000220292,1.034796221558595,Yes,CreditCard,No
CUST17146,Female,59.32416997074693,Plus,52.572066211114034,47.26440480985345,0.0,Yes,PayPal,No
CUST11871,Male,49.91585583669731,Plus,20.309946882150772,69.23407301816428,2.1534166353682793,Yes,DebitCard,Yes
CUST31940,Female,66.38624588468358,Premium,45.54398281190517,51.37357076927543,0.0,Yes,CreditCard,Yes
CUST45046,Male,47.56973431404883,Premium,74.12525202432128,71.30145422374653,3.549587304797947,No,DebitCard,Yes
CUST11538,Female,46.99264916951578,Basic,87.25937285011904,10.24261309526081,3.506846454760737,No,DebitCard,No
CUST26621,Male,48.277129518923495,Plus,54.59179602181957,55.822869931415774,0.6231432542713002,Yes,DebitCard,Yes
CUST93975,Male,49.48184739068405,Plus,69.02861785536119,13.872118093113285,5.539237304676096,Yes,CreditCard,No
CUST44476,Female,23.504049567250018,Premium,81.3093398405812,60.978433466114495,3.5304438118700006,Yes,DebitCard,Yes
CUST80191,Male,42.29744641601067,Plus,29.11210120377162,67.72296310833444,7.059970171109994,Yes,CreditCard,No
CUST46120,Female,39.39826629098884,Basic,53.973864804085984,27.556749035842522,0.33722767014325183,No,PayPal,No
CUST81188,Male,39.60761457357735,Plus,53.947123205874774,30.341017907624142,0.0,Yes,CreditCard,Yes
CUST18826,Female,45.97370579193361,Plus,34.90502990033286,1.576526126362632,0.0,Yes,PayPal,No
CUST94907,Female,50.463139338341314,Premium,97.26193755573551,52.0537460345815,2.826577151389635,No,CreditCard,Yes
CUST27949,Female,19.569742862526464,Premium,50.21395932966212,10.23145488593625,1.7052258264201359,No,CreditCard,No
CUST45008,Female,38.647631690194736,Basic,79.06432056503213,35.795654392802824,4.947566388139827,No,PayPal,Yes
CUST58850,Male,46.68435468832698,Plus,80.91480337191913,59.04141205732591,0.0,No,CreditCard,No
CUST80700,Female,29.653198235345048,Plus,73.85672958287938,20.292042602002915,0.0,Yes,CreditCard,Yes
CUST68120,Female,63.9861769026767,Premium,19.118470013415315,12.059726501069918,2.0607722044189654,Yes,PayPal,Yes
CUST44466,Male,37.56656990183975,Plus,24.553395575500076,58.63804214353822,0.0,Yes,PayPal,No
CUST56869,Male,59.867566306614805,Basic,80.19500166620386,69.29821956842012,0.0,Yes,DebitCard,No
CUST56367,Male,43.55647009992633,Plus,46.36323080181599,63.64272898750562,0.22398712423201372,Yes,DebitCard,Yes
CUST87440,Male,54.06443459725763,Premium,12.742493776572852,46.94246909775281,8.666721422460604,Yes,DebitCard,Yes
CUST54743,Male,57.406625097596844,Basic,30.392949527695336,58.62277511582213,0.0,Yes,PayPal,No
CUST57856,Female,61.05105624928552,Plus,51.20753245543763,28.929340664234342,1.110353023119754,Yes,PayPal,Yes
CUST88582,Male,45.214165725788035,Plus,16.547761683046943,69.93049784400696,1.902119275203161,Yes,PayPal,Yes
